Work_Year,Experience_Level,Employment_Type,Job_Title,Salary,Salary_Currency,Remote_Ratio,Company_Size
2022,Senior-Level,Full-Time,Data Analyst,177000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,131000,USD,0,Medium
2022,Senior-Level,Full-Time,Applied Scientist,205000,USD,100,Medium
2022,Senior-Level,Full-Time,Applied Scientist,184000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,146000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,102000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,169000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,110600,USD,0,Medium
2022,Senior-Level,Full-Time,Applied Scientist,230000,USD,100,Medium
2022,Senior-Level,Full-Time,Applied Scientist,196000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,135000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,100000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Engineer,80000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Engineer,65000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,135000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,100000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,50000,GBP,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,35000,GBP,100,Medium
2022,Mid-Level,Full-Time,Data Engineer,175000,USD,100,Medium
2022,Mid-Level,Full-Time,Data Engineer,135000,USD,100,Medium
2022,Entry-Level,Full-Time,Data Scientist,80000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,231250,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,138750,USD,100,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,193750,USD,100,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,116250,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,231250,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,138750,USD,100,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,231250,USD,100,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,138750,USD,100,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,231250,USD,100,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,138750,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,193750,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,116250,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,208000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,127000,USD,100,Medium
2022,Senior-Level,Full-Time,Research Scientist,300000,USD,100,Medium
2022,Senior-Level,Full-Time,Research Scientist,196000,USD,100,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,204500,USD,0,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,142200,USD,0,Medium
2021,Mid-Level,Freelance,Autonomous Vehicle Technician,45555,USD,50,Medium
2022,Senior-Level,Full-Time,Data Engineer,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,129300,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,45000,EUR,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,36000,EUR,0,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,204500,USD,0,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,142200,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,205000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,185000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,129300,USD,0,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,247500,USD,0,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,172200,USD,0,Medium
2022,Entry-Level,Full-Time,Data Engineer,160000,USD,0,Medium
2022,Entry-Level,Full-Time,Data Engineer,135000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Analyst,150000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Analyst,100000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,110000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,95000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,129300,USD,0,Medium
2022,Senior-Level,Full-Time,Applied Scientist,205000,USD,100,Medium
2022,Senior-Level,Full-Time,Applied Scientist,184000,USD,100,Medium
2022,Entry-Level,Full-Time,Data Scientist,6600000,HUF,100,Medium
2022,Senior-Level,Full-Time,Data Science Tech Lead,375000,USD,50,Large
2022,Senior-Level,Full-Time,Data Engineer,191200,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,130000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,225000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,156400,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,169000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,110600,USD,0,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,204500,USD,0,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,142200,USD,0,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,85000,GBP,0,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,65000,GBP,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,129300,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,140700,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,93800,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,350000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,135000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,115934,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,81666,USD,100,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,100000,CHF,100,Large
2022,Entry-Level,Full-Time,Machine Learning Developer,33000,USD,100,S
2022,Entry-Level,Full-Time,Machine Learning Scientist,33000,EUR,100,S
2022,Senior-Level,Full-Time,Machine Learning Engineer,201000,USD,0,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,119000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,175000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,150000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,154560,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,123648,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,130000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,100000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Engineer,170000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Engineer,145000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,135000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,100000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,247500,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,172200,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,177500,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,134000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,129300,USD,0,Medium
2022,Senior-Level,Full-Time,Data Architect,192564,USD,100,Medium
2022,Senior-Level,Full-Time,Data Architect,144854,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,130000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,105000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,179305,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,142127,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,315000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,225000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,243900,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,156600,USD,100,Medium
2022,Mid-Level,Full-Time,Data Analyst,206000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Analyst,160000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Analyst,109000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Analyst,79000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Analyst,160000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Analyst,109000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Scientist Lead,85000,EUR,50,Large
2022,Senior-Level,Full-Time,Data Engineer,182500,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,128500,USD,100,Medium
2022,Mid-Level,Full-Time,Data Engineer,160000,USD,100,Medium
2022,Mid-Level,Full-Time,Data Engineer,90000,USD,100,Medium
2022,Entry-Level,Full-Time,Data Manager,77300,USD,100,Medium
2022,Entry-Level,Full-Time,Data Manager,45600,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,127000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,110000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Architect,210000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Architect,136000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,170000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,140000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,247500,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,172200,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,225000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,184100,USD,0,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,130000,USD,0,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,90000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Scientist,120000,USD,100,Medium
2022,Mid-Level,Full-Time,Data Scientist,100000,USD,100,Medium
2022,Mid-Level,Full-Time,Data Scientist,85000,USD,100,Medium
2022,Mid-Level,Full-Time,Data Scientist,78000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,161000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,110000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,136000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,104000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,45000,EUR,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,36000,EUR,0,Medium
2022,Executive-Level,Full-Time,Head of Data,205000,USD,0,Medium
2022,Executive-Level,Full-Time,Head of Data,160000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,169000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,110600,USD,0,Medium
2022,Entry-Level,Full-Time,Data Engineer,50000,GBP,100,Medium
2022,Entry-Level,Full-Time,Data Engineer,40000,GBP,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,160000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,130000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,245000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,180000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,135000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,100000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,220000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,150000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,198440,USD,0,Large
2022,Senior-Level,Full-Time,Data Scientist,144000,USD,0,Large
2022,Senior-Level,Full-Time,Data Engineer,240000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,170000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,198440,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,144000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Analyst,150000,USD,100,Medium
2022,Mid-Level,Full-Time,Data Analyst,100000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,120000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,95000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Scientist,47000,GBP,50,Medium
2022,Entry-Level,Full-Time,Data Analyst,64000,USD,100,Large
2022,Entry-Level,Full-Time,Data Scientist,38000,EUR,50,Large
2022,Senior-Level,Full-Time,Machine Learning Engineer,187200,USD,100,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,116100,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,150000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,127000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,275000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,166000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,159699,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,138938,USD,0,Medium
2022,Entry-Level,Full-Time,BI Analyst,76000,USD,50,Large
2022,Senior-Level,Full-Time,Data Analyst,166700,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,119000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,130000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,100000,USD,0,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,84000,GBP,0,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,75000,GBP,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,80000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,52500,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,236000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,182000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,180000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,140000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,225000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,156400,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,135000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,100000,USD,100,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,204500,USD,0,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,142200,USD,0,Medium
2022,Mid-Level,Full-Time,Research Engineer,240000,USD,100,Medium
2022,Entry-Level,Part-Time,Data Analyst,125404,USD,50,S
2022,Senior-Level,Full-Time,Data Engineer,300000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,130000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,195000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,175000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,155000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,110000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Operations Analyst,123000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Operations Analyst,92250,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,170000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,150000,USD,0,Medium
2022,Mid-Level,Full-Time,ML Engineer,180000,USD,100,Medium
2022,Mid-Level,Full-Time,ML Engineer,100000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,97000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,90000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,200000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,160000,USD,0,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,210000,USD,100,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,180000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,260000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,180000,USD,0,Medium
2022,Executive-Level,Full-Time,Analytics Engineer,210000,USD,100,Medium
2022,Executive-Level,Full-Time,Analytics Engineer,157000,USD,100,Medium
2022,Entry-Level,Full-Time,Data Scientist,180000,USD,100,Medium
2022,Entry-Level,Full-Time,Data Scientist,100000,USD,100,Medium
2022,Mid-Level,Full-Time,Data Analyst,80000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Analyst,52500,USD,0,Medium
2022,Senior-Level,Full-Time,Data Architect,128000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Architect,81500,USD,0,Medium
2022,Senior-Level,Full-Time,Data Operations Engineer,105000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Operations Engineer,70000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,175000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,122500,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,171000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,117000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,202800,USD,0,Large
2022,Senior-Level,Full-Time,Data Scientist,104300,USD,0,Large
2022,Senior-Level,Full-Time,Data Analyst,48000,EUR,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,35000,EUR,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,197000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,99000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,160000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,110000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,129300,USD,0,Medium
2022,Mid-Level,Full-Time,Data Scientist,30000,USD,100,Large
2022,Mid-Level,Full-Time,Analytics Engineer,78000,USD,100,Medium
2022,Mid-Level,Full-Time,Analytics Engineer,48000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,170000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,130000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,150000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,95000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Engineer,78000,USD,100,Medium
2022,Mid-Level,Full-Time,Data Engineer,42000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Architect,345600,USD,0,Medium
2022,Senior-Level,Full-Time,Data Architect,230400,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,145000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,115000,USD,0,Medium
2022,Mid-Level,Full-Time,BI Analyst,78000,USD,100,Medium
2022,Mid-Level,Full-Time,BI Analyst,48000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,175950,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,130050,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,205600,USD,0,Large
2022,Senior-Level,Full-Time,Data Engineer,105700,USD,0,Large
2022,Senior-Level,Full-Time,Data Analyst,236600,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,89200,USD,100,Medium
2022,Mid-Level,Full-Time,Data Scientist,84000,USD,100,Medium
2022,Mid-Level,Full-Time,Data Scientist,54000,USD,100,Medium
2022,Entry-Level,Full-Time,Data Scientist,80000,USD,100,Large
2022,Senior-Level,Full-Time,Marketing Data Analyst,200000,USD,100,S
2022,Entry-Level,Full-Time,Data Scientist,96000,CAD,100,Large
2022,Senior-Level,Full-Time,Data Science Lead,165000,USD,50,S
2022,Entry-Level,Full-Time,Data Scientist,27000,GBP,50,Large
2022,Senior-Level,Full-Time,Data Engineer,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,129300,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,169000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,110600,USD,0,Medium
2021,Mid-Level,Full-Time,Data Engineer,100000,AUD,50,Large
2022,Senior-Level,Full-Time,Data Engineer,225000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,184100,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,129300,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,225000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,156400,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,129300,USD,0,Medium
2022,Entry-Level,Full-Time,Machine Learning Engineer,108000,USD,0,S
2022,Senior-Level,Full-Time,Data Scientist,155000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,38000,USD,100,Medium
2022,Mid-Level,Full-Time,Data Analyst,85000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Analyst,65000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,155000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,38000,USD,100,Medium
2022,Mid-Level,Full-Time,Data Engineer,90000,GBP,0,Medium
2022,Mid-Level,Full-Time,Data Engineer,75000,GBP,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,153600,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,106800,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,185000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,50000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,129300,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,155000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,38000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,168000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,130000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,123400,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,88100,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,120000,USD,100,S
2022,Senior-Level,Full-Time,Data Scientist,55000,USD,100,S
2022,Senior-Level,Full-Time,Data Scientist,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,129300,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,191200,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,130000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,169000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,110600,USD,0,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,150000,USD,0,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,120000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Science Consultant,139000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Science Consultant,122000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,129300,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,139600,USD,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,85700,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,185000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,50000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,129300,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,225000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,156400,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,200000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,175000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,185900,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,129300,USD,0,Medium
2022,Mid-Level,Full-Time,ML Engineer,148500,USD,100,Large
2022,Mid-Level,Full-Time,ML Engineer,98200,USD,100,Large
2022,Senior-Level,Full-Time,Data Analyst,115000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,95000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Architect,225000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Architect,66000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,185000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,50000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,45000,EUR,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,36000,EUR,0,Medium
2022,Mid-Level,Full-Time,Data Manager,134000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Manager,98000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Analyst,105000,USD,0,Medium
2022,Mid-Level,Full-Time,Data Analyst,62000,USD,0,Medium
2022,Entry-Level,Full-Time,BI Data Analyst,57000,USD,100,Large
2022,Senior-Level,Full-Time,Big Data Engineer,210000,CAD,50,Medium
2022,Mid-Level,Full-Time,Data Scientist,144200,USD,100,Medium
2022,Mid-Level,Full-Time,Data Scientist,115360,USD,100,Medium
2022,Mid-Level,Full-Time,Data Scientist,120000,AUD,0,Large
2022,Senior-Level,Full-Time,Principal Data Architect,3000000,INR,100,Large
2022,Senior-Level,Full-Time,Data Engineer,70000,EUR,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,40000,EUR,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,170000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,150000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Architect,180000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Architect,160000,USD,100,Medium
2022,Mid-Level,Full-Time,Data Scientist,108000,USD,50,Large
2022,Senior-Level,Full-Time,Machine Learning Manager,200000,USD,100,Medium
2022,Senior-Level,Full-Time,Machine Learning Manager,150000,USD,100,Medium
2022,Executive-Level,Full-Time,Data Manager,164000,CAD,50,Large
2022,Senior-Level,Full-Time,Data Engineer,188700,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,160395,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,115934,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,81666,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,300000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Engineer,225000,USD,0,Medium
2022,Senior-Level,Full-Time,Data Scientist,198440,USD,100,Medium
2022,Senior-Level,Full-Time,Data Scientist,144000,USD,100,Medium
2022,Senior-Level,Full-Time,Applied Scientist,191475,USD,100,Medium
2022,Senior-Level,Full-Time,Applied Scientist,141525,USD,100,Medium
2022,Senior-Level,Full-Time,Data Analyst,48000,EUR,0,Medium
2022,Senior-Level,Full-Time,Data Analyst,35000,EUR,0,Medium
2022,Mid-Level,Full-Time,Data Scientist,72000,EUR,100,S
2022,Senior-Level,Full-Time,Lead Data Scientist,156868,USD,100,Large
2022,Senior-Level,Full-Time,BI Analyst,200000,USD,100,S
2022,Senior-Level,Full-Time,Data Scientist,198440,USD,0,Large
2022,Senior-Level,Full-Time,Data Scientist,144000,USD,0,Large
2022,Senior-Level,Full-Time,Lead Machine Learning Engineer,66000,EUR,100,Large
2022,Senior-Level,Contract,Data Analyst,90000,USD,100,Medium
2022,Mid-Level,Full-Time,Research Scientist,120000,EUR,0,S
2022,Mid-Level,Full-Time,Research Scientist,80000,EUR,0,S
2022,Senior-Level,Full-Time,Data Engineer,200000,USD,100,Medium
2022,Senior-Level,Full-Time,Data Engineer,180000,USD,100,Medium
2022,Mid-Level,Full-Time,Analytics Engineer,108000,USD,100,Medium
2022,Mid-Level,Full-Time,Analytics Engineer,85000,USD,100,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,210000,USD,100,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,180000,USD,100,Medium
